Predicted PPI for   oig-7 and  zig-10   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-7 and   zig-2   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-7 and   zig-7   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-7 and   zig-6   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-7 and   zig-3   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-7 and   zig-4   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-7 and   zig-5   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-7 and   zig-8   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-7 and   zig-9   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-7 and   rig-5   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-7 and   wrk-1   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-7 and   cam-1   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-7 and   rig-3   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-7 and  egl-15   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-7 and   syg-1   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-7 and  igcm-4   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-7 and   ptp-4   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-7 and  igdb-3   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-7 and  igcm-2   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-7 and  igcm-3   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-7 and   clr-1   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-7 and   ver-1   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-7 and   ver-3   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-7 and   ver-4   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-7 and   rig-1   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-7 and  igcm-1   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-7 and   sax-3   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-7 and  ncam-1   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-7 and  igdb-1   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-7 and  unc-40   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-7 and   syg-2   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-7 and   lad-2   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-7 and   rig-6   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-7 and   sax-7   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-7 and  igdb-2   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-7 and   ptp-3   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-7 and C27B7.7   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-2 and   oig-2   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-2 and   oig-1   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-2 and   oig-6   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-2 and   zig-1   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-2 and  zig-10   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-2 and   zig-2   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-2 and   zig-7   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-2 and   zig-6   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-2 and   zig-3   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-2 and   zig-4   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-2 and   zig-5   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-2 and   zig-8   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-2 and   zig-9   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-2 and   rig-5   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-2 and   wrk-1   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-2 and   cam-1   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-2 and   rig-3   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-2 and  egl-15   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-2 and   syg-1   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-2 and  igcm-4   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-2 and   ptp-4   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-2 and  igdb-3   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-2 and  igcm-2   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-2 and  igcm-3   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-2 and   clr-1   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-2 and   ver-1   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-2 and   ver-3   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-2 and   ver-4   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-2 and   rig-1   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-2 and  igcm-1   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-2 and   sax-3   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-2 and  ncam-1   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-2 and  igdb-1   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-2 and  unc-40   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-2 and   syg-2   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-2 and   lad-2   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-2 and   rig-6   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-2 and   sax-7   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-2 and  igdb-2   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-2 and   ptp-3   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-2 and C27B7.7   SVM Score:    0.000   RF Socre:    0.100   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.025
Predicted PPI for   oig-1 and   oig-1   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-1 and   oig-6   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-1 and   zig-1   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-1 and  zig-10   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-1 and   zig-2   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-1 and   zig-7   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-1 and   zig-6   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-1 and   zig-3   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-1 and   zig-4   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-1 and   zig-5   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-1 and   zig-8   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-1 and   zig-9   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-1 and   rig-5   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-1 and   wrk-1   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-1 and   cam-1   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-1 and   rig-3   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-1 and  egl-15   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-1 and   syg-1   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-1 and  igcm-4   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-1 and   ptp-4   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-1 and  igdb-3   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-1 and  igcm-2   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-1 and  igcm-3   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-1 and   clr-1   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-1 and   ver-1   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-1 and   ver-3   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-1 and   ver-4   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-1 and   rig-1   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-1 and  igcm-1   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-1 and   sax-3   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-1 and  ncam-1   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-1 and  igdb-1   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-1 and  unc-40   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-1 and   syg-2   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-1 and   lad-2   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-1 and   rig-6   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-1 and   sax-7   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-1 and  igdb-2   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-1 and   ptp-3   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-1 and C27B7.7   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-6 and   oig-6   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-6 and   zig-1   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-6 and  zig-10   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-6 and   zig-2   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-6 and   zig-7   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-6 and   zig-6   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-6 and   zig-3   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-6 and   zig-4   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-6 and   zig-5   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-6 and   zig-8   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-6 and   zig-9   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-6 and   rig-5   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-6 and   wrk-1   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-6 and   cam-1   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-6 and   rig-3   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-6 and  egl-15   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-6 and   syg-1   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-6 and  igcm-4   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-6 and   ptp-4   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-6 and  igdb-3   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-6 and  igcm-2   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-6 and  igcm-3   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-6 and   clr-1   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-6 and   ver-1   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-6 and   ver-3   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-6 and   ver-4   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-6 and   rig-1   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-6 and  igcm-1   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-6 and   sax-3   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-6 and  ncam-1   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-6 and  igdb-1   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-6 and  unc-40   SVM Score:    0.000   RF Socre:    0.100   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.025
Predicted PPI for   oig-6 and   syg-2   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-6 and   lad-2   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-6 and   rig-6   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-6 and   sax-7   SVM Score:    0.000   RF Socre:    0.200   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.050
Predicted PPI for   oig-6 and  igdb-2   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-6 and   ptp-3   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   oig-6 and C27B7.7   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   zig-1 and   zig-1   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   zig-1 and  zig-10   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   zig-1 and   zig-2   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   zig-1 and   zig-7   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   zig-1 and   zig-6   SVM Score:    1.000   RF Socre:    0.700   BPNN Score:    0.600   Concensus Score   0.800   Final Score:    0.775
Predicted PPI for   zig-1 and   zig-3   SVM Score:    0.000   RF Socre:    0.100   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.025
Predicted PPI for   zig-1 and   zig-4   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   zig-1 and   zig-5   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   zig-1 and   zig-8   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   zig-1 and   zig-9   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   zig-1 and   rig-5   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   zig-1 and   wrk-1   SVM Score:    0.000   RF Socre:    0.200   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.050
Predicted PPI for   zig-1 and   cam-1   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   zig-1 and   rig-3   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   zig-1 and  egl-15   SVM Score:    0.000   RF Socre:    0.100   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.025
Predicted PPI for   zig-1 and   syg-1   SVM Score:    0.000   RF Socre:    0.200   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.050
Predicted PPI for   zig-1 and  igcm-4   SVM Score:    0.000   RF Socre:    0.200   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.050
Predicted PPI for   zig-1 and   ptp-4   SVM Score:    0.000   RF Socre:    0.100   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.025
Predicted PPI for   zig-1 and  igdb-3   SVM Score:    0.000   RF Socre:    0.100   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.025
Predicted PPI for   zig-1 and  igcm-2   SVM Score:    0.000   RF Socre:    0.100   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.025
Predicted PPI for   zig-1 and  igcm-3   SVM Score:    0.000   RF Socre:    0.100   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.025
Predicted PPI for   zig-1 and   clr-1   SVM Score:    0.000   RF Socre:    0.400   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.100
Predicted PPI for   zig-1 and   ver-1   SVM Score:    0.000   RF Socre:    0.000   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.000
Predicted PPI for   zig-1 and   ver-3   SVM Score:    0.000   RF Socre:    0.200   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.050
Predicted PPI for   zig-1 and   ver-4   SVM Score:    0.800   RF Socre:    0.600   BPNN Score:    0.200   Concensus Score   0.700   Final Score:    0.575
Predicted PPI for   zig-1 and   rig-1   SVM Score:    0.000   RF Socre:    0.400   BPNN Score:    0.000   Concensus Score   0.000   Final Score:    0.100
